ESTAR: Stopping Powers and Range Tables for Electrons

EJ scintillator (Density=1.096 g/cm3) (I=31.9 eV)

Kinetic    Total     
Energy     Stp. Pow. 
MeV        MeV cm2/g 

 1.000E-02 3.502E+01 
 1.250E-02 2.927E+01 
 1.500E-02 2.529E+01 
 1.750E-02 2.235E+01 
 2.000E-02 2.010E+01 
 2.500E-02 1.684E+01 
 3.000E-02 1.460E+01 
 3.500E-02 1.296E+01 
 4.000E-02 1.170E+01 
 4.500E-02 1.071E+01 
 5.000E-02 9.898E+00 
 5.500E-02 9.228E+00 
 6.000E-02 8.664E+00 
 7.000E-02 7.765E+00 
 8.000E-02 7.080E+00 
 9.000E-02 6.541E+00 
 1.000E-01 6.106E+00 
 1.250E-01 5.308E+00 
 1.500E-01 4.761E+00 
 1.750E-01 4.368E+00 
 2.000E-01 4.072E+00 
 2.500E-01 3.660E+00 
 3.000E-01 3.388E+00 
 3.500E-01 3.198E+00 
 4.000E-01 3.058E+00 
 4.500E-01 2.952E+00 
 5.000E-01 2.869E+00 
 5.500E-01 2.804E+00 
 6.000E-01 2.751E+00 
 7.000E-01 2.673E+00 
 8.000E-01 2.620E+00 
 9.000E-01 2.582E+00 
 1.000E+00 2.554E+00 
 1.250E+00 2.514E+00 
 1.500E+00 2.497E+00 
 1.750E+00 2.491E+00 
 2.000E+00 2.491E+00 
 2.500E+00 2.501E+00 
 3.000E+00 2.516E+00 
 3.500E+00 2.534E+00 
 4.000E+00 2.551E+00 
 4.500E+00 2.569E+00 
 5.000E+00 2.586E+00 
 5.500E+00 2.603E+00 
 6.000E+00 2.619E+00 
 7.000E+00 2.650E+00 
 8.000E+00 2.679E+00 
 9.000E+00 2.707E+00 
 1.000E+01 2.734E+00 
 1.250E+01 2.798E+00 
 1.500E+01 2.858E+00 
 1.750E+01 2.916E+00 
 2.000E+01 2.971E+00 
 2.500E+01 3.079E+00 
 3.000E+01 3.184E+00 
 3.500E+01 3.287E+00 
 4.000E+01 3.388E+00 
 4.500E+01 3.488E+00 
 5.000E+01 3.588E+00 
 5.500E+01 3.687E+00 
 6.000E+01 3.785E+00 
 7.000E+01 3.981E+00 
 8.000E+01 4.177E+00 
 9.000E+01 4.371E+00 
 1.000E+02 4.566E+00 
 1.250E+02 5.051E+00 
 1.500E+02 5.535E+00 
 1.750E+02 6.019E+00 
 2.000E+02 6.503E+00 
 2.500E+02 7.472E+00 
 3.000E+02 8.443E+00 
 3.500E+02 9.414E+00 
 4.000E+02 1.039E+01 
 4.500E+02 1.136E+01 
 5.000E+02 1.233E+01 
 5.500E+02 1.331E+01 
 6.000E+02 1.428E+01 
 7.000E+02 1.624E+01 
 8.000E+02 1.819E+01 
 9.000E+02 2.015E+01 
 1.000E+03 2.211E+01 
